spend,0.001620061
hope,0.004860182
read,0.007043742
low,0.002782278
morning,0.007255054
education,0.000563499
person,0.022962598
party,0.001021343
return,0.006973304
behind,0.007536804
market,0.000598718
figure,0.002852715
girl,0.007818553
age,0.004578432
grow,0.00327534
moment,0.018982884
himself,0.007008523
view,0.005705431
test,0.001937029
cost,0.000598718
maybe,0.007008523
although,0.001620061
food,0.002324435
policy,0.00028175
boy,0.005881524
foot,0.00190181
remember,0.009438614
reason,0.010072551
drive,0.003909277
deal,0.003240121
late,0.002782278
air,0.004824963
sense,0.011375643
step,0.008804677
actually,0.005212369
including,0.003944495
everything,0.009614707
yeah,0.001655279
cause,0.00817074
able,0.00517715
stay,0.00436712
music,0.00081003
wait,0.007783335
sound,0.008417271
consider,0.003521871
pass,0.007114179
matter,0.008558146
note,0.003099246
buy,0.001056561
appear,0.015672325
reach,0.004824963
mind,0.008311615
rather,0.005141931
probably,0.006445024
serve,0.001056561
record,0.006656336
whole,0.008699021
official,0.00109178
die,0.00246531
answer,0.006409805
rate,0.001443967
nation,0.000352187
individual,0.001126999
college,0.000563499
build,0.003733183
interest,0.012608298
send,0.001690498
someone,0.002148341
present,0.004507995
expect,0.005001057
effect,0.00655068
design,0.002747059
means,0.022117349
military,0.00028175
front,0.005634993
death,0.004648869
major,0.00109178
free,0.003627527
local,0.00218356
half,0.005599775
kill,0.0048954
suggest,0.003169684
development,0.008417271
increase,0.005071494
cover,0.00408537
class,0.002077904
remain,0.005106713
economic,0.000316968
arm,0.004296682
value,0.001479186
hit,0.001338311
future,0.004120589
sign,0.00355709
voice,0.005353244
require,0.002641403
former,0.000457843
model,0.000845249
role,0.00137353
thank,0.003240121
else,0.006198493
sell,0.000845249
clear,0.013946608
pull,0.006092837
field,0.003310559
land,0.002535747
perhaps,0.005529337
raise,0.003768402
either,0.006304149
effort,0.011586955
drug,0.000774812
police,0.004331901
leader,0.000387406
themselves,0.00299359
possible,0.015284919
outside,0.005529337
sometimes,0.005423681
develop,0.008417271
fire,0.002324435
share,0.001725717
practice,0.020145101
relationship,0.00081003
heart,0.004050151
price,0.00137353
order,0.004824963
decide,0.003064028
focus,0.000352187
according,0.002782278
season,0.000246531
strong,0.009473832
wife,0.002782278
position,0.005951962
project,0.000528281
difference,0.014545326
decision,0.00109178
easy,0.00517715
finally,0.004191026
federal,3.52187E-05
international,0.000633937
approach,0.003697964
player,0.000140875
society,0.00081003
road,0.008346834
son,0.003416215
explain,0.003944495
patient,0.000880468
tax,0.000316968
join,0.000880468
receive,0.0048954
fight,0.002148341
star,0.000422624
action,0.00598718
town,0.001972248
director,0.000105656
act,0.003521871
carry,0.003627527
true,0.003380996
inside,0.005599775
building,0.003733183
activity,0.005740649
wear,0.001197436
full,0.005353244
pick,0.003662746
plant,0.002218779
agree,0.003064028
soon,0.005353244
data,0.001197436
rule,0.002359653
picture,0.003521871
especially,0.004402339
site,0.002007466
rest,0.003592308
event,0.003380996
space,0.003521871
paper,0.007959428
special,0.003627527
instead,0.002641403
table,0.00655068
whose,0.001796154
couple,0.002253997
attack,0.002359653
ground,0.005071494
vote,7.04374E-05
charge,0.001866592
catch,0.001760935
likely,0.044657322
everyone,0.000950905
oil,0.000105656
general,0.009297739
produce,0.002500528
court,0.000739593
bit,0.003944495
eat,0.002958371
industry,0.000457843
claim,0.000563499
teach,0.001197436
situation,0.006304149
measure,0.000986124
image,0.007114179
street,0.004120589
phone,0.001443967
rise,0.002218779
wall,0.005494118
describe,0.003944495
itself,0.002606184
product,0.000950905
standard,0.000246531
recent,0.001232655
middle,0.001937029
smile,0.005247588
news,0.017292386
quite,0.013101359
worker,0.000528281
risk,0.000915686
technology,0.001408748
hair,0.002394872
subject,0.002113122
doctor,0.004050151
drop,0.003380996
race,0.001056561
piece,0.003028809
type,0.002887934
window,0.00982602
north,0.001338311
above,0.005318025
short,0.00436712
visit,0.002324435
personal,0.022962598
baby,0.00355709
list,0.004050151
computer,0.002324435
near,0.003662746
certain,0.010178207
culture,0.000563499
source,0.002113122
film,0.00028175
tree,0.008346834
store,0.001725717
red,0.003451433
wrong,0.004402339
century,0.001408748
evidence,0.004014933
attention,0.008945552
draw,0.001831373
listen,0.004684088
nearly,0.004472776
period,0.003838839
check,0.002887934
dark,0.008558146
average,0.000704374
choose,0.002394872
pretty,0.002077904
trade,0.000352187
response,0.00190181
campaign,0.000246531
energy,0.001479186
fund,0.000211312
benefit,0.001338311
difficult,0.002676622
concern,0.003380996
condition,0.004437557
brother,0.00246531
available,0.000986124
wonder,0.004050151
population,0.000387406
term,0.004860182
lie,0.00137353
chance,0.004965838
summer,0.000387406
floor,0.004155808
material,0.001620061
opportunity,0.000598718
administration,7.04374E-05
realize,0.015707544
deep,0.005423681
key,0.002958371
green,0.003345777
range,0.001796154
current,0.001056561
economy,0.000493062
challenge,0.000774812
south,0.001549623
choice,0.002007466
daughter,0.000950905
letter,0.007114179
bed,0.003099246
fear,0.008205959
husband,0.002676622
single,0.001972248
performance,0.001584842
certainly,0.004296682
myself,0.006480242
score,0.000140875
involve,0.001408748
church,0.00028175
per,0.000845249
medical,0.000598718
address,0.001549623
sport,0.000598718
bank,0.001725717
significant,0.004191026
security,0.001655279
represent,0.000986124
goal,0.00380362
hospital,0.000422624
complete,0.006128055
seek,0.000563499
board,0.000739593
author,0.00109178
anyone,0.002500528
west,0.002113122
press,0.00246531
alone,0.002535747
nature,0.004437557
throw,0.002007466
officer,0.003345777
factor,0.002218779
foreign,0.001408748
interview,0.000563499
private,0.001056561
thus,0.004719307
upon,0.015496232
reduce,0.000880468
agency,0.000140875
fill,0.002535747
laugh,0.003064028
quickly,0.004437557
blood,0.003733183
movement,0.002782278
account,0.00246531
push,0.005106713
recently,0.001232655
common,0.002711841
page,0.001232655
similar,0.002817497
language,0.001972248
judge,0.001021343
beyond,0.002113122
demand,0.00081003
natural,0.004437557
blue,0.002042685
fine,0.002676622
dead,0.005071494
feature,0.002113122
article,0.00137353
attempt,0.001760935
ok,0.000845249
hot,0.00246531
series,0.001408748
enter,0.003310559
travel,0.002676622
artist,0.000316968
poor,0.002359653
firm,0.001267873
cup,0.000880468
identify,0.003380996
usually,0.005705431
resource,0.000140875
treatment,0.000246531
total,0.00218356
cold,0.003310559
animal,0.018560259
shoot,0.000739593
east,0.000845249
herself,0.002676622
sort,0.00380362
occur,0.002359653
exactly,0.007431147
sleep,0.003486652
final,0.004191026
central,0.000845249
dream,0.00436712
dog,0.002253997
quality,0.007959428
determine,0.004014933
career,0.00081003
save,0.002570966
size,0.001831373
ahead,0.003416215
media,0.000211312
rock,0.003345777
happy,0.018102416
despite,0.000598718
thought,0.025287032
ability,0.000633937
physical,0.006515461
election,0
scene,0.001197436
disease,0.001126999
environmental,0.000105656
everybody,0.00299359
fly,0.001443967
argue,0.00081003
region,0.001162217
growth,0.000457843
ready,0.00327534
spring,0.001443967
pressure,0.001232655
finish,0.003592308
protect,0.001408748
seat,0.002887934
limit,0.001584842
degree,0.001972248
simple,0.004824963
success,0.003169684
left,0.011833486
skill,0.001514404
lack,0.001690498
knowledge,0.001972248
drink,0.001443967
serious,0.002077904
whatever,0.00355709
staff,0.000352187
recognize,0.001796154
training,0.007149398
accept,0.004543213
amount,0.001162217
meeting,0.003451433
release,0.001514404
influence,0.001267873
section,0.001126999
loss,0.001479186
professional,0.000633937
glass,0.004331901
touch,0.005071494
television,0.000176094
box,0.003204902
character,0.00190181
lay,0.002923153
direct,0.007290273
prepare,0.001972248
strategy,0.000316968
bill,0.000669155
potential,0.00028175
wind,0.002500528
fast,0.002500528
sister,0.000739593
ride,0.000915686
compare,0.001620061
guess,0.002077904
dress,0.002430091
search,0.003310559
crime,0.002606184
forward,0.006867648
stuff,0.001021343
lawyer,0.00028175
sex,0.004402339
environment,0.000915686
financial,0.00028175
tonight,0.000352187
message,0.001584842
fail,0.001443967
leg,0.005775868
arrive,0.002852715
feeling,0.027294499
authority,0.00109178
gun,0.001408748
democratic,0
operation,0.001021343
male,0.000563499
example,0.010107769
worry,0.003380996
heat,0.001725717
strike,0.000739593
chief,0.000563499
female,0.000845249
discuss,0.001972248
various,0.002042685
notice,0.005846306
fish,0.00081003
hang,0.002324435
miss,0.016552793
gain,0.001056561
religious,0.000528281
stage,0.001690498
station,0.002535747
manager,0.002782278
indeed,0.003874058
establish,0.00109178
clearly,0.002641403
train,0.007149398
science,0.001408748
cultural,0.000563499
forget,0.00218356
track,0.002887934
theory,0.003944495
song,3.52187E-05
wish,0.053391562
shake,0.002042685
truth,0.002394872
network,0.000986124
below,0.002430091
management,0.002782278
review,0.000422624
mention,0.001831373
trouble,0.003169684
cell,0.001303092
legal,0.000704374
nice,0.00218356
date,0.001162217
remove,0.001056561
roll,0.002359653
trial,0.000246531
prove,0.00327534
shape,0.001126999
debate,0.000422624
stick,0.001760935
enjoy,0.002606184
expert,0.000563499
main,0.002218779
structure,0.00246531
card,0.001021343
memory,0.001725717
ball,0.000950905
maintain,0.000211312
imagine,0.010741706
yourself,0.007395929
suddenly,0.006691555
senior,0.000316968
chair,0.003979714
candidate,0.000211312
weapon,0.000915686
radio,0.003521871
clean,0.00218356
promise,0.002042685
statement,0.001126999
avoid,0.002077904
shoulder,0.003874058
employee,0
spot,0.002218779
conduct,0.001690498
method,0.00109178
huge,0.003064028
contain,0.002253997
block,0.00218356
popular,0.000316968
specific,0.001690498
apply,0.00190181
peace,0.001197436
tie,0.000457843
institution,0.001126999
respond,0.000422624
associate,0.001796154
production,0.000950905
weight,0.001338311
sexual,0.004613651
count,0.000774812
politics,0.001831373
somebody,0.005282806
affect,0.004296682
pain,0.003592308
access,0.00028175
direction,0.007290273
please,0.003592308
wide,0.002711841
camera,0.000739593
credit,0.000387406
unit,0.000669155
respect,0.001232655
park,0.002077904
object,0.005353244
style,0.000633937
evening,0.027224061
finger,0.003204902
target,0.000176094
necessary,0.003979714
adult,0.002500528
exercise,0.001479186
reflect,0.001197436
conference,0.000352187
comment,0.000915686
commercial,0.000211312
contact,0.00081003
manage,0.002782278
discover,0.004754526
Christian,0.000211312
trip,0.001162217
wave,0.003874058
pattern,0.006409805
struggle,0.001126999
item,0.000176094
treat,0.000704374
file,0.000774812
improve,0.00109178
purpose,0.00137353
beautiful,0.006198493
property,0.000563499
bag,0.00081003
skin,0.002324435
bar,0.002007466
ship,0.000633937
writer,0.000211312
hotel,0.000986124
discussion,0.001972248
tough,0.000176094
soldier,0.00028175
sea,0.001972248
owner,0.000352187
cancer,0.000246531
surface,0.00137353
exist,0.006445024
kitchen,0.001796154
positive,0.005951962
painting,0.00109178
yard,0.003310559
task,0.002324435
magazine,0.000211312
budget,3.52187E-05
heavy,0.002711841
relate,0.004754526
worth,0.001338311
investment,0.00028175
garden,0.002359653
detail,0.003169684
document,0.001303092
sing,0.000493062
marriage,0.001021343
violence,0.000739593
except,0.003416215
collection,0.001126999
machine,0.000915686
reality,0.002253997
modern,0.001162217
cry,0.001725717
generation,0.009297739
supply,0.00081003
tend,0.000246531
agent,0.000739593
gas,0.001584842
agreement,0.000528281
whom,0.002289216
guard,0.001796154
civil,0.000211312
handle,0.001937029
scientist,0.00190181
partner,0.001655279
newspaper,0.000246531
shot,0.001655279
interesting,0.012608298
capital,0.000845249
western,0.00028175
separate,0.002253997
nor,0.00218356
battle,0.000457843
mark,0.003662746
dinner,0.001197436
shop,0.00137353
responsibility,0.00190181
link,0.001443967
threat,0.000246531
relation,0.004754526
victim,0.000633937
bottom,0.001408748
murder,0.006092837
majority,0.00109178
absolutely,0.004261464
paint,0.00109178
ring,0.001338311
warm,0.001338311
safe,0.001866592
suit,0.000950905
shift,0.002253997
secret,0.001760935
fit,0.001831373
prevent,0.001056561
citizen,7.04374E-05
straight,0.00246531
global,0.000176094
audience,0.000246531
reform,0
slow,0.002042685
customer,0.000774812
fresh,0.002676622
assume,0.001162217
concept,0.012326548
rich,0.001197436
fun,0.000387406
restaurant,0.000598718
therefore,0.00137353
screen,0.002253997
examine,0.004402339
critical,0.000739593
species,0.002113122
cross,0.002148341
speed,0.00299359
crowd,0.001126999
speech,0.001021343
corner,0.002500528
successful,0.003169684
attitude,0.002817497
option,0.000422624
forest,0.002394872
tear,0.001831373
none,0.002077904
pound,0.001760935
cool,0.00081003
video,0.000774812
achieve,0.01172783
admit,0.002042685
sky,0.001655279
publish,0.000352187
income,0.000528281
bird,0.001620061
basic,0.000598718
conflict,0.00028175
suffer,0.002676622
trust,0.001760935
jump,0.003416215
cook,0.001338311
blow,0.001479186
opinion,0.002500528
version,0.000140875
hurt,0.002042685
due,0.007008523
bear,0.001549623
scale,0.001338311
original,0.001725717
damage,0.000633937
refer,0.001338311
nobody,0.005282806
sorry,0.002359653
variety,0.000704374
estimate,0.000986124
safety,0.000563499
freedom,0.003028809
mass,0.001620061
client,0.000950905
define,0.000669155
spread,0.001655279
plane,0.000457843
primary,0.000140875
daily,0.000528281
status,0.000528281
dry,0.001126999
perfect,0.002887934
slowly,0.004331901
argument,0.002289216
attend,0.000528281
encourage,0.000598718
complex,0.007888991
announce,0.000774812
weekend,0.000352187
afternoon,0.002042685
generally,0.009297739
powerful,0.007008523
immediately,0.00517715
conversation,0.001866592
welcome,0.00137353
university,0.001514404
spirit,0.000950905
insurance,0.00028175
crisis,0.000493062
fan,0.000105656
brain,0.002535747
stress,0.000528281
replace,0.003240121
camp,0.000246531
sun,0.001866592
completely,0.006128055
stone,0.001197436
possibility,0.015284919
display,0.000704374
vision,0.001549623
text,0.000246531
hole,0.001056561
surprise,0.004719307
department,0.000950905
tradition,0.000211312
boat,0.003592308
solution,0.001549623
mix,0.001479186
beginning,0.003909277
resident,0.000387406
wood,0.001408748
easily,0.003451433
conservative,0.000352187
ice,0.000704374
driver,0.00081003
communication,0.003874058
desire,0.004191026
reader,0.000915686
distance,0.002324435
introduce,0.001408748
district,7.04374E-05
mountain,0.004155808
understanding,0.010213425
obviously,0.001232655
normal,0.000739593
winter,0.000598718
exchange,0.00109178
guide,0.002007466
hide,0.004014933
independent,0.001126999
horse,0.002113122
express,0.003909277
contract,0.000493062
club,0.000774812
village,0.001338311
observe,0.005951962
gold,0.000457843
neither,0.001725717
presence,0.001303092
round,0.0048954
previous,0.001443967
alternative,0.000704374
basis,0.001655279
appeal,0.00190181
farm,0.000387406
tool,0.000915686
prison,0.001126999
refuse,0.001972248
circle,0.002148341
facility,0.000387406
tomorrow,0.001760935
leadership,0
principle,0.000669155
flow,0.002817497
technique,0.002430091
match,0.001443967
taste,0.002324435
bright,0.002641403
additional,0.001514404
strength,0.001831373
band,0.00028175
tiny,0.000986124
rain,0.001937029
correct,0.001796154
ear,0.001796154
earn,0.000845249
highly,0.000739593
flight,0.001197436
emerge,0.003979714
wild,0.001408748
aspect,0.000739593
vehicle,0.001408748
lift,0.001725717
operate,0.001021343
advantage,0.000633937
protection,0.001408748
guest,0.000246531
title,0.000457843
demonstrate,0.000950905
deliver,0.000211312
interested,0.012608298
context,0.000211312
quick,0.001831373
procedure,0.000105656
waste,0.001443967
collect,0.001126999
content,0.001620061
doubt,0.0048954
river,0.003345777
belief,0.000457843
settle,0.00109178
regard,0.001690498
competition,0.000704374
marry,0.003169684
faith,0.000915686
anybody,0.002148341
border,0.001620061
lesson,0.000246531
mine,0.001514404
chairman,0
feed,0.000950905
annual,0.000176094
pack,0.002430091
path,0.004578432
coffee,0.000563499
perspective,0.000176094
aid,0.000704374
failure,0.001972248
religion,0.000211312
academic,0.000387406
engage,0.001796154
mostly,0.00109178
anyway,0.001972248
Christmas,0.001408748
equipment,0.00137353
soft,0.002430091
wake,0.00137353
egg,0.002077904
unless,0.000950905
youth,0.000387406
editor,0.000176094
afraid,0.002852715
survive,0.001232655
gather,0.000915686
responsible,0.00190181
wonderful,0.004050151
affair,0.001690498
smell,0.00218356
stretch,0.001408748
nod,0.003099246
hell,0.00218356
criminal,0.001549623
historical,0.000105656
regular,0.001056561
category,0.000633937
broad,0.001303092
quarter,0.001549623
construction,0.001338311
root,0.000845249
gift,0.000105656
clothes,0.003204902
ignore,0.001549623
photograph,0.00190181
moral,0.00081003
shoe,0.000669155
background,0.004824963
slightly,0.001690498
growing,0.00327534
negative,0.022539973
reaction,0.001690498
quiet,0.002218779
advance,0.003169684
committee,0.000105656
wine,0.000316968
deny,0.000457843
burn,0.001655279
following,0.013453547
threaten,0.000563499
combine,0.001831373
connection,0.004050151
transfer,0.000352187
active,0.005740649
relatively,0.001796154
location,0.001338311
arrest,0.001408748
twice,0.001126999
double,0.000845249
victory,0.000598718
suspect,0.001303092
bone,0.001303092
overall,0.00028175
literature,0.000211312
appropriate,0.000352187
yesterday,0.001620061
destroy,0.001584842
aim,0.001443967
mistake,0.00137353
purchase,0.000633937
democracy,0
healthy,0.000633937
extend,0.000669155
knee,0.001760935
request,0.000422624
bus,0.00109178
launch,0.000316968
tour,0.00028175
application,0.000246531
tape,0.000352187
neck,0.002852715
flower,0.00137353
remind,0.001831373
aware,0.005247588
lady,0.005916743
depend,0.002500528
tall,0.002500528
pair,0.001655279
educational,0.000563499
football,0.000422624
lip,0.002676622
representative,0.000986124
instruction,0.000915686
dangerous,0.003169684
print,0.000880468
eastern,0.000105656
fair,0.001126999
hate,0.000704374
device,0.000598718
fully,0.001126999
shut,0.00190181
expression,0.003909277
chemical,0.000633937
breath,0.004296682
addition,0.001514404
progress,0.001021343
famous,0.000915686
plate,0.000880468
plastic,0.000986124
obtain,0.001126999
familiar,0.001126999
birth,0.00081003
colleague,0.000845249
climb,0.003345777
domestic,0.000387406
island,0.00655068
sugar,7.04374E-05
alive,0.00137353
glance,0.005705431
meaning,0.022117349
leaf,0.000669155
session,3.52187E-05
poll,0
signal,0.000528281
extra,0.000387406
software,0.000105656
injury,0.000633937
fuel,0.000105656
army,0.000211312
fellow,0.003240121
reading,0.007043742
liberal,0.001056561
ticket,0.001056561
urban,0.000105656
sweet,0.001021343
instrument,0.000528281
relative,0.001796154
otherwise,0.001197436
northern,3.52187E-05
strange,0.003028809
explore,0.002500528
scientific,0.00109178
map,0.00218356
mental,0.000774812
corporate,0.000352187
engine,0.00190181
pocket,0.002359653
bomb,0.000140875
escape,0.001866592
desk,0.00190181
disappear,0.006057618
empty,0.002923153
pool,0.000246531
kiss,0.000457843
metal,0.002148341
consequence,0.004331901
danger,0.003169684
lock,0.00246531
lunch,0.001620061
copy,0.000669155
thin,0.002042685
regional,0.001162217
minority,0.000986124
commitment,0.001760935
temperature,0.000598718
apart,0.001796154
thanks,0.003240121
conclusion,0.00218356
farmer,0.000211312
carefully,0.001866592
proposal,0.00081003
shadow,0.001620061
works,0.013171797
outcome,0.001866592
soul,0.001056561
repeat,0.001760935
enemy,0.000563499
weather,0.001021343
chest,0.002218779
theme,3.52187E-05
yellow,0.001162217
fruit,0.000140875
novel,0.000140875
surround,0.002430091
union,0.000105656
monitor,0.002113122
married,0.003169684
difficulty,0.001514404
post,0.001303092
conclude,0.000563499
impossible,0.006339367
gender,3.52187E-05
invite,0.000598718
connect,0.004050151
largely,0.00707896
component,0.001162217
prime,0.000352187
permit,0.000880468
internal,0.000633937
code,0.000176094
setting,0.004719307
acknowledge,0.000352187
advice,0.00081003
nose,0.001549623
thick,0.001796154
trend,0.000105656
belong,0.000950905
locate,0.001338311
notion,0.000950905
profit,0.000669155
extent,0.000422624
museum,0.000316968
recommend,0.001584842
expensive,0.000774812
being,0.108473621
propose,0.00081003
package,0.000176094
currently,0.001056561
select,0.002711841
contrast,0.000422624
bottle,0.000986124
meal,0.001162217
ought,0.00137353
bridge,0.000598718
visitor,0.001479186
angry,0.000563499
unique,0.001267873
earth,0.002711841
cash,0.000387406
ensure,7.04374E-05
actual,0.005212369
traffic,0.000246531
brown,0.000880468
silence,0.002570966
appearance,0.015672325
cat,0.000563499
comfortable,0.002218779
regime,3.52187E-05
beauty,0.006198493
obvious,0.002606184
shock,0.001443967
snow,0.00109178
accident,0.000774812
basketball,0
possibly,0.015284919
prefer,0.001760935
soil,0.000246531
contribution,0.000140875
sick,0.001338311
long-term,0
appreciate,0.000704374
governor,3.52187E-05
emergency,0.003979714
sheet,0.001232655
hardly,0.004191026
command,0.000704374
user,0.000105656
topic,0.000845249
declare,0.000316968
award,3.52187E-05
tooth,0.000176094
defend,0.000422624
frequently,0.002817497
funny,0.000950905
bedroom,0.001584842
politician,0.000105656
requirement,0.002641403
extremely,0.003874058
circumstance,0.003240121
steal,0.000387406
meat,0.000704374
fee,3.52187E-05
hall,0.004824963
duty,0.001267873
pilot,0.00109178
landscape,0.000316968
dad,0.000105656
investigate,0.01063605
mirror,0.000528281
finance,0.000105656
combination,0.001831373
manner,0.002676622
warn,0.000845249
beside,0.004648869
equal,0.001408748
ourselves,0.000986124
golden,0.000915686
opposition,0.001725717
ancient,0.000598718
blame,0.000669155
division,7.04374E-05
league,0.000105656
typical,0.001338311
chain,0.001655279
branch,0.00246531
length,0.000422624
characteristic,0.00190181
expectation,0.005001057
welfare,3.52187E-05
reference,0.001338311
row,0.001162217
debt,3.52187E-05
solve,0.001197436
relief,0.00109178
net,0.000457843
industrial,0.000457843
nurse,0.001056561
smart,0.000598718
fix,0.001443967
beer,0.000880468
confirm,0.000950905
secure,0.001655279
telephone,0.000739593
pour,0.000669155
contemporary,0.000915686
switch,0.000915686
winner,3.52187E-05
attract,0.004543213
tank,0.000176094
used,0.036275269
sector,0.000633937
complain,0.00028175
pleasure,0.002500528
entirely,0.003486652
aside,0.001197436
protest,0.00028175
afford,0.000457843
essential,0.000845249
initial,0.001232655
achievement,0.01172783
volume,0.000457843
increased,0.005071494
rare,0.001479186
improvement,0.00109178
anywhere,0.001408748
confidence,0.004014933
resolution,0.000176094
employ,0.000493062
hi,0.110974149
master,0.002042685
totally,0.00218356
rural,3.52187E-05
terrible,0.002253997
brush,0.000633937
busy,0.005705431
oppose,0.000176094
fashion,0.001620061
beach,0.000633937
household,0.000387406
experiment,0.025110939
cheap,0.000422624
divide,0.001303092
seriously,0.001620061
route,0.000493062
towards,0.011023456
holiday,0.000669155
wheel,0.002218779
useful,0.036275269
hat,0.000598718
upper,0.000422624
grass,0.004155808
hill,0.002077904
noise,0.001197436
gate,0.001126999
engineer,0.00190181
